2,2001,12:08:55 14/03/2022,-82
2,1008,12:08:55 14/03/2022,-77
2,2003,12:08:55 14/03/2022,-79
2,1003,12:08:55 14/03/2022,-76
2,1003,12:09:05 14/03/2022,-78
2,1003,12:09:15 14/03/2022,-76
2,1008,12:09:25 14/03/2022,-76
2,1003,12:09:25 14/03/2022,-80
2,2003,12:09:25 14/03/2022,-77
2,2003,12:09:45 14/03/2022,-76
2,1008,12:09:45 14/03/2022,-75
2,1003,12:09:45 14/03/2022,-81
2,1003,12:09:55 14/03/2022,-77
2,1008,12:09:55 14/03/2022,-76
2,2003,12:09:55 14/03/2022,-77
2,1003,12:10:05 14/03/2022,-79
2,1008,12:10:05 14/03/2022,-72
2,1008,12:10:15 14/03/2022,-74
2,2003,12:10:15 14/03/2022,-79
2,2003,12:10:25 14/03/2022,-79
2,1008,12:10:25 14/03/2022,-74
2,1003,12:10:25 14/03/2022,-80
2,2001,12:10:25 14/03/2022,-82
2,2001,12:10:35 14/03/2022,-81
2,1008,12:10:35 14/03/2022,-73
2,1008,12:10:45 14/03/2022,-73
2,1003,12:10:45 14/03/2022,-80
2,2001,12:10:45 14/03/2022,-79
2,1008,12:10:55 14/03/2022,-75
2,2001,12:10:55 14/03/2022,-79
2,1008,12:11:05 14/03/2022,-77
2,1008,12:11:15 14/03/2022,-75
2,1003,12:11:34 14/03/2022,-80
2,1008,12:11:34 14/03/2022,-81
2,2003,12:11:35 14/03/2022,-78
2,2003,12:11:45 14/03/2022,-76
2,2003,12:11:55 14/03/2022,-80
2,1003,12:12:04 14/03/2022,-80
2,1008,12:12:05 14/03/2022,-81
2,2003,12:12:05 14/03/2022,-80
2,2003,12:12:14 14/03/2022,-78
2,2001,12:13:34 14/03/2022,-78
2,2003,12:13:44 14/03/2022,-77
2,2003,12:13:54 14/03/2022,-79
2,1008,12:14:04 14/03/2022,-80
2,2001,12:14:24 14/03/2022,-82
2,2001,12:14:54 14/03/2022,-79
2,1003,12:15:04 14/03/2022,-83
2,2001,12:16:24 14/03/2022,-80
2,2003,12:16:24 14/03/2022,-82
2,2003,12:16:44 14/03/2022,-80
2,2003,12:17:04 14/03/2022,-81
2,2003,12:17:24 14/03/2022,-81
2,2001,12:17:44 14/03/2022,-80
2,2003,12:18:14 14/03/2022,-80
2,2003,12:23:34 14/03/2022,-82
2,2003,12:23:44 14/03/2022,-82
