13,17,12:07:29 14/03/2022,-71
13,5,12:07:29 14/03/2022,-74
13,2,12:07:29 14/03/2022,-73
13,17,12:07:39 14/03/2022,-71
13,2,12:07:39 14/03/2022,-70
13,17,12:07:49 14/03/2022,-71
13,5,12:07:59 14/03/2022,-75
13,2,12:07:59 14/03/2022,-71
13,10,12:08:09 14/03/2022,-75
13,10,12:08:19 14/03/2022,-75
13,10,12:08:29 14/03/2022,-74
13,1008,12:08:49 14/03/2022,-75
13,2001,12:08:49 14/03/2022,-76
13,1003,12:08:49 14/03/2022,-77
13,1003,12:08:59 14/03/2022,-78
13,2003,12:08:59 14/03/2022,-71
13,2003,12:09:10 14/03/2022,-71
13,1003,12:09:10 14/03/2022,-78
13,1008,12:09:20 14/03/2022,-80
13,2003,12:09:20 14/03/2022,-71
13,1003,12:09:20 14/03/2022,-77
13,2003,12:09:30 14/03/2022,-75
13,2001,12:09:30 14/03/2022,-81
13,1003,12:09:30 14/03/2022,-81
13,2001,12:09:40 14/03/2022,-78
13,1003,12:09:40 14/03/2022,-79
13,1003,12:09:50 14/03/2022,-78
13,2001,12:09:50 14/03/2022,-77
13,1008,12:09:50 14/03/2022,-75
13,1008,12:10:00 14/03/2022,-74
13,1003,12:10:00 14/03/2022,-77
13,2001,12:10:00 14/03/2022,-77
13,2001,12:10:10 14/03/2022,-77
13,1003,12:10:10 14/03/2022,-80
13,1008,12:10:10 14/03/2022,-74
13,1003,12:10:20 14/03/2022,-78
13,2001,12:10:20 14/03/2022,-79
13,1003,12:10:30 14/03/2022,-78
13,2001,12:10:30 14/03/2022,-80
13,1008,12:10:30 14/03/2022,-75
13,2003,12:10:30 14/03/2022,-74
13,1008,12:10:40 14/03/2022,-78
13,1003,12:10:40 14/03/2022,-78
13,2003,12:10:40 14/03/2022,-74
13,1008,12:10:50 14/03/2022,-75
13,2003,12:10:50 14/03/2022,-75
13,2001,12:10:50 14/03/2022,-79
13,1008,12:11:00 14/03/2022,-71
13,2003,12:11:00 14/03/2022,-75
13,1008,12:11:20 14/03/2022,-79
13,2001,12:11:20 14/03/2022,-78
13,2003,12:11:20 14/03/2022,-74
13,1003,12:11:20 14/03/2022,-76
13,1008,12:11:30 14/03/2022,-78
13,2003,12:11:30 14/03/2022,-77
13,2001,12:11:30 14/03/2022,-80
13,1003,12:11:30 14/03/2022,-78
13,2003,12:11:40 14/03/2022,-77
13,1003,12:11:40 14/03/2022,-78
13,1008,12:11:40 14/03/2022,-80
13,1008,12:11:50 14/03/2022,-76
13,2003,12:11:50 14/03/2022,-71
13,1003,12:11:50 14/03/2022,-76
13,2003,12:12:00 14/03/2022,-73
13,1003,12:12:00 14/03/2022,-76
13,1008,12:12:00 14/03/2022,-74
13,2003,12:12:10 14/03/2022,-74
13,1003,12:12:10 14/03/2022,-74
13,1008,12:12:10 14/03/2022,-74
13,1003,12:12:20 14/03/2022,-81
13,1008,12:12:30 14/03/2022,-78
13,1008,12:12:40 14/03/2022,-76
13,1003,12:12:50 14/03/2022,-79
13,1008,12:12:50 14/03/2022,-77
13,1003,12:13:00 14/03/2022,-78
13,1008,12:13:00 14/03/2022,-78
13,2003,12:13:00 14/03/2022,-81
13,1003,12:13:10 14/03/2022,-79
13,1008,12:13:10 14/03/2022,-78
13,1003,12:13:20 14/03/2022,-79
13,1008,12:13:20 14/03/2022,-75
13,1003,12:13:30 14/03/2022,-80
13,1008,12:13:30 14/03/2022,-77
13,1008,12:13:40 14/03/2022,-77
13,1003,12:13:40 14/03/2022,-80
13,1008,12:13:50 14/03/2022,-76
13,1003,12:13:50 14/03/2022,-79
13,1008,12:14:00 14/03/2022,-75
13,1003,12:14:00 14/03/2022,-80
13,1008,12:14:10 14/03/2022,-80
13,1003,12:14:10 14/03/2022,-82
13,2001,12:14:20 14/03/2022,-82
13,2003,12:14:20 14/03/2022,-80
13,1003,12:14:20 14/03/2022,-79
13,1003,12:14:30 14/03/2022,-81
13,2003,12:14:30 14/03/2022,-80
13,2001,12:14:30 14/03/2022,-81
13,2001,12:14:40 14/03/2022,-84
13,1003,12:14:40 14/03/2022,-81
13,2003,12:14:40 14/03/2022,-78
13,1003,12:14:50 14/03/2022,-80
13,2003,12:14:50 14/03/2022,-79
13,2003,12:15:00 14/03/2022,-80
13,2001,12:15:00 14/03/2022,-82
13,2003,12:15:10 14/03/2022,-77
13,2003,12:15:20 14/03/2022,-80
13,1003,12:15:20 14/03/2022,-82
13,2001,12:15:30 14/03/2022,-80
13,2003,12:15:30 14/03/2022,-78
13,2003,12:15:40 14/03/2022,-78
13,1003,12:15:40 14/03/2022,-80
13,2001,12:15:50 14/03/2022,-82
13,1003,12:15:50 14/03/2022,-81
13,2003,12:16:00 14/03/2022,-79
13,1003,12:16:00 14/03/2022,-81
13,2001,12:16:00 14/03/2022,-81
13,2003,12:16:10 14/03/2022,-82
13,1003,12:16:10 14/03/2022,-80
13,2003,12:16:20 14/03/2022,-78
13,2001,12:16:20 14/03/2022,-78
13,1003,12:16:30 14/03/2022,-81
13,2003,12:16:30 14/03/2022,-76
13,2001,12:16:40 14/03/2022,-78
13,2003,12:16:40 14/03/2022,-76
13,1003,12:16:40 14/03/2022,-79
13,2003,12:16:50 14/03/2022,-78
13,2001,12:16:50 14/03/2022,-79
13,1003,12:16:50 14/03/2022,-79
13,1003,12:17:00 14/03/2022,-81
13,2001,12:17:00 14/03/2022,-81
13,2003,12:17:00 14/03/2022,-78
13,2003,12:17:10 14/03/2022,-80
13,2001,12:17:10 14/03/2022,-80
13,1003,12:17:10 14/03/2022,-80
13,2001,12:17:20 14/03/2022,-79
13,2003,12:17:30 14/03/2022,-76
13,1003,12:17:30 14/03/2022,-82
13,2001,12:17:30 14/03/2022,-78
13,2001,12:17:40 14/03/2022,-78
13,2003,12:17:40 14/03/2022,-78
13,1003,12:17:40 14/03/2022,-81
13,2001,12:17:50 14/03/2022,-79
13,2003,12:17:50 14/03/2022,-78
13,1003,12:17:50 14/03/2022,-80
13,1003,12:18:00 14/03/2022,-80
13,2003,12:18:00 14/03/2022,-78
13,2001,12:18:00 14/03/2022,-78
13,2003,12:18:10 14/03/2022,-81
13,1003,12:18:20 14/03/2022,-81
13,2003,12:18:30 14/03/2022,-77
13,2003,12:18:40 14/03/2022,-78
13,2003,12:18:50 14/03/2022,-77
13,2001,12:18:50 14/03/2022,-82
13,2003,12:19:00 14/03/2022,-79
13,2003,12:19:50 14/03/2022,-80
13,2003,12:20:00 14/03/2022,-79
13,2003,12:20:10 14/03/2022,-78
13,2003,12:20:20 14/03/2022,-78
13,2003,12:20:30 14/03/2022,-79
13,2003,12:20:50 14/03/2022,-80
13,1003,12:20:59 14/03/2022,-82
13,2003,12:21:00 14/03/2022,-80
13,2003,12:21:09 14/03/2022,-79
13,1008,12:21:09 14/03/2022,-82
13,2003,12:22:09 14/03/2022,-80
13,2003,12:22:19 14/03/2022,-79
13,2001,12:22:29 14/03/2022,-83
13,2003,12:22:29 14/03/2022,-80
13,2003,12:22:39 14/03/2022,-82
13,2003,12:23:29 14/03/2022,-80
13,2001,12:23:29 14/03/2022,-83
13,2003,12:23:49 14/03/2022,-81
13,2003,12:24:09 14/03/2022,-81
13,2003,12:24:19 14/03/2022,-79
13,2003,12:24:29 14/03/2022,-80
13,5,12:39:19 14/03/2022,-76
13,2,12:39:29 14/03/2022,-74
13,5,12:39:29 14/03/2022,-76
13,2,12:39:39 14/03/2022,-73
13,5,12:39:39 14/03/2022,-78
13,10,12:39:49 14/03/2022,-78
13,2,12:39:49 14/03/2022,-74
13,5,12:39:49 14/03/2022,-76
13,5,12:39:59 14/03/2022,-76
13,2,12:39:59 14/03/2022,-73
13,17,12:39:59 14/03/2022,-70
13,10,12:39:59 14/03/2022,-79
