17,2,12:08:18 14/03/2022,-72
17,10,12:08:29 14/03/2022,-76
17,10,12:08:39 14/03/2022,-75
17,1008,12:08:49 14/03/2022,-74
17,1008,12:08:59 14/03/2022,-76
17,1003,12:08:59 14/03/2022,-78
17,2003,12:08:59 14/03/2022,-76
17,1003,12:09:08 14/03/2022,-78
17,2003,12:09:09 14/03/2022,-76
17,1003,12:09:18 14/03/2022,-77
17,1008,12:09:19 14/03/2022,-75
17,2003,12:09:19 14/03/2022,-74
17,1008,12:09:28 14/03/2022,-77
17,1003,12:09:28 14/03/2022,-77
17,2003,12:09:28 14/03/2022,-74
17,2001,12:09:38 14/03/2022,-79
17,1008,12:09:38 14/03/2022,-74
17,2003,12:09:38 14/03/2022,-80
17,1003,12:09:38 14/03/2022,-77
17,2001,12:09:48 14/03/2022,-80
17,1008,12:09:48 14/03/2022,-75
17,1003,12:09:48 14/03/2022,-78
17,1003,12:09:58 14/03/2022,-78
17,1003,12:10:08 14/03/2022,-80
17,1008,12:10:08 14/03/2022,-74
17,2003,12:10:18 14/03/2022,-78
17,1003,12:10:18 14/03/2022,-78
17,2003,12:10:28 14/03/2022,-77
17,1008,12:10:28 14/03/2022,-75
17,1003,12:10:38 14/03/2022,-79
17,1008,12:10:38 14/03/2022,-76
17,1003,12:10:48 14/03/2022,-78
17,1008,12:10:58 14/03/2022,-75
17,1003,12:11:08 14/03/2022,-79
17,1003,12:11:18 14/03/2022,-76
17,1008,12:11:18 14/03/2022,-77
17,1008,12:11:38 14/03/2022,-78
17,1003,12:11:48 14/03/2022,-81
17,1008,12:11:48 14/03/2022,-78
17,1008,12:11:58 14/03/2022,-77
17,2001,12:12:48 14/03/2022,-80
17,2001,12:14:18 14/03/2022,-79
17,2001,12:14:28 14/03/2022,-78
17,2001,12:14:38 14/03/2022,-78
17,2001,12:14:48 14/03/2022,-79
17,2001,12:14:58 14/03/2022,-79
17,1003,12:15:08 14/03/2022,-81
17,2001,12:15:18 14/03/2022,-78
17,2001,12:15:28 14/03/2022,-79
17,2001,12:15:58 14/03/2022,-78
17,2001,12:16:08 14/03/2022,-79
17,2001,12:16:38 14/03/2022,-79
17,2003,12:17:18 14/03/2022,-81
17,2003,12:17:28 14/03/2022,-79
17,2,12:39:28 14/03/2022,-72
17,5,12:39:28 14/03/2022,-75
17,2,12:39:38 14/03/2022,-72
17,5,12:39:38 14/03/2022,-76
